RECORDING_SESSION_LABEL	AVERAGE_FIXATION_DURATION	SACCADE_COUNT	VISITED_INTEREST_AREA_COUNT	hunger	recorder_trial	resp	rt	rtype	sim	sub	tar	tcateg	time	tired	tnum	tutra	tuttime	fixed
56_mt	1012	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	167.64	10	8	4	278	space	2.157557874	cr	FALSE	56_mt	FALSE	Utility_Vehicles	263.49	5	44	NA	NA	2157.557874
56_mt	316.67	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	171.64	10	8	4	79	space	2.201808208	cr	FALSE	56_mt	FALSE	Utility_Vehicles	269.1	5	45	NA	NA	2201.808208
56_mt	189	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	259	7	4	4	255	return	2.285242008	fa	FALSE	56_mt	FALSE	Utility_Vehicles	274.74	5	46	NA	NA	2285.242008
56_mt	1000	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	246.8	10	8	4	172	return	2.846500972	fa	TRUE	56_mt	TRUE	Utility_Vehicles	280.58	5	47	NA	NA	2846.500972
56_mt	326	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	194.4	15	10	4	100	space	3.388034962	cr	FALSE	56_mt	FALSE	Utility_Vehicles	286.86	5	48	0	30.55	3388.034962
56_mt	988	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	216.4	10	6	4	284	space	2.581333631	cr	FALSE	56_mt	FALSE	Utility_Vehicles	294.77	5	49	NA	NA	2581.333631
56_mt	243.5	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	192.5	15	9	4	10	space	3.531853679	cr	FALSE	56_mt	FALSE	Utility_Vehicles	300.79	5	50	NA	NA	3531.853679
56_mt	330	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	172.36	10	7	4	222	space	2.185143222	mi	FALSE	56_mt	TRUE	Utility_Vehicles	307.76	5	51	0	18.64	2185.143222
56_mt	329.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	228	15	9	4	212	space	3.835701208	cr	FALSE	56_mt	FALSE	Utility_Vehicles	314.55	5	52	NA	NA	3835.701208
56_mt	327.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	254	8	5	4	171	space	2.53204392	cr	FALSE	56_mt	FALSE	Utility_Vehicles	321.84	5	53	NA	NA	2532.04392
56_mt	251.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	246.29	6	4	4	215	space	1.90660621	cr	FALSE	56_mt	FALSE	Utility_Vehicles	327.81	5	54	NA	NA	1906.60621
56_mt	245	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	208.5	11	8	4	199	space	2.842118826	cr	FALSE	56_mt	FALSE	Utility_Vehicles	333.17	5	55	0	24.95	2842.118826
56_mt	182.5	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	281	7	5	4	36	space	2.518763689	cr	FALSE	56_mt	FALSE	Utility_Vehicles	340.4	5	56	NA	NA	2518.763689
56_mt	928	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	243.8	9	6	4	238	space	2.75598646	cr	FALSE	56_mt	FALSE	Utility_Vehicles	346.36	5	57	NA	NA	2755.98646
56_mt	239	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	278	5	4	4	122	return	1.772225878	fa	FALSE	56_mt	FALSE	Utility_Vehicles	352.58	5	58	0	17.42	1772.225878
56_mt	326.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	294.57	6	6	4	106	space	2.276939205	cr	FALSE	56_mt	FALSE	Utility_Vehicles	358.84	5	59	NA	NA	2276.939205
56_mt	1012	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	252.25	7	4	4	141	return	2.239538289	hi	FALSE	56_mt	TRUE	Utility_Vehicles	364.58	5	60	NA	NA	2239.538289
56_mt	239.5	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	206.67	11	9	4	124	space	2.806621422	cr	FALSE	56_mt	FALSE	Utility_Vehicles	370.27	5	61	NA	NA	2806.621422
56_mt	501	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	160.33	5	4	4	211	return	1.138206784	fa	TRUE	56_mt	TRUE	Utility_Vehicles	378.59	5	62	0	24.33	1138.206784
56_mt	402	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	156.36	10	6	4	267	space	2.039574578	cr	FALSE	56_mt	FALSE	Utility_Vehicles	390.33	5	63	NA	NA	2039.574578
56_mt	389	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	183.83	11	7	4	38	space	2.939854075	cr	FALSE	56_mt	FALSE	Utility_Vehicles	396.04	5	64	NA	NA	2939.854075
56_mt	403	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	188.73	10	6	4	81	space	2.591654677	mi	FALSE	56_mt	TRUE	Utility_Vehicles	402.44	5	65	0	24.41	2591.654677
56_mt	321.33	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	237.8	9	5	4	46	space	2.638309236	cr	FALSE	56_mt	FALSE	Utility_Vehicles	410.19	5	66	NA	NA	2638.309236
56_mt	504	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	230.86	6	5	4	276	space	1.940750298	cr	FALSE	56_mt	FALSE	Utility_Vehicles	416.27	5	67	NA	NA	1940.750298
56_mt	500	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	196.31	12	7	4	138	space	3.002467638	cr	FALSE	56_mt	FALSE	Utility_Vehicles	421.87	5	68	NA	NA	3002.467638
56_mt	498	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	186.4	10	7	4	167	space	2.251886009	cr	FALSE	56_mt	FALSE	Utility_Vehicles	428.43	5	69	NA	NA	2251.886009
56_mt	384	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	208.67	9	7	4	51	space	2.163955698	cr	FALSE	56_mt	FALSE	Utility_Vehicles	439.07	5	70	0	35.01	2163.955698
56_mt	173.5	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	181.33	11	7	4	76	space	2.573070783	cr	FALSE	56_mt	FALSE	Utility_Vehicles	445.69	5	71	NA	NA	2573.070783
56_mt	237.5	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	302.8	4	4	4	27	return	1.588684861	hi	FALSE	56_mt	TRUE	Utility_Vehicles	451.69	5	72	NA	NA	1588.684861
56_mt	332	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	197.45	10	6	4	273	return	2.55660007	fa	TRUE	56_mt	TRUE	Utility_Vehicles	457.12	5	73	NA	NA	2556.60007
56_mt	188.8	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	221	3	2	4	264	return	0.955690284	fa	TRUE	56_mt	TRUE	Utility_Vehicles	463.35	5	74	0	22.1	955.6902843
56_mt	401	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	195.33	12	7	4	47	space	2.751958404	cr	FALSE	56_mt	FALSE	Utility_Vehicles	469.29	5	75	NA	NA	2751.958404
56_mt	500	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	199.29	13	6	4	11	space	3.240388327	cr	FALSE	56_mt	FALSE	Utility_Vehicles	475.5	5	76	NA	NA	3240.388327
56_mt	242	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	206.73	10	7	4	161	space	2.62598864	cr	FALSE	56_mt	FALSE	Utility_Vehicles	482.22	5	77	NA	NA	2625.98864
56_mt	493	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	229.47	14	9	4	202	space	3.951871164	cr	FALSE	56_mt	FALSE	Utility_Vehicles	489.47	5	78	0	27.61	3951.871164
56_mt	495	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	133.14	6	4	4	34	return	1.250696543	hi	FALSE	56_mt	TRUE	Utility_Vehicles	501.17	5	79	NA	NA	1250.696543
56_mt	500	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	197.14	7	4	4	54	space	1.559728237	cr	FALSE	56_mt	FALSE	Utility_Vehicles	506	5	80	NA	NA	1559.728237
56_mt	232	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	269.33	3	3	4	249	return	0.895365115	hi	FALSE	56_mt	TRUE	Utility_Vehicles	511.01	5	81	NA	NA	895.3651148
56_mt	171.5	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	220.29	6	2	4	200	return	1.6478147	fa	TRUE	56_mt	TRUE	Utility_Vehicles	516.41	5	82	NA	NA	1647.8147
56_mt	496	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	203.2	4	5	4	237	space	1.1250948	cr	FALSE	56_mt	FALSE	Utility_Vehicles	521.51	5	83	NA	NA	1125.0948
56_mt	329.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	218	3	4	4	268	return	0.93982805	hi	FALSE	56_mt	TRUE	Utility_Vehicles	526.08	5	84	0	32.6	939.8280497
56_mt	1004	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	186.86	6	5	4	15	return	1.438962067	hi	FALSE	56_mt	TRUE	Utility_Vehicles	533.78	5	85	NA	NA	1438.962067
56_mt	425	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	165	8	5	4	64	space	1.556205292	mi	FALSE	56_mt	TRUE	Utility_Vehicles	538.68	5	86	NA	NA	1556.205292
56_mt	1016	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	195	9	5	4	144	space	2.2088508	cr	FALSE	56_mt	FALSE	Utility_Vehicles	543.67	5	87	0	17.96	2208.8508
56_mt	497	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	172.86	13	7	4	91	space	2.969208043	mi	FALSE	56_mt	TRUE	Utility_Vehicles	551.77	5	88	NA	NA	2969.208043
56_mt	503	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	226.29	7	6	4	112	space	1.940264615	cr	FALSE	56_mt	FALSE	Utility_Vehicles	558.3	5	89	NA	NA	1940.264615
56_mt	1002	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	197.27	10	6	4	86	space	2.475224468	cr	FALSE	56_mt	FALSE	Utility_Vehicles	564.18	5	90	1	19.88	2475.224468
56_mt	187.5	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	175.83	11	7	4	191	space	2.494589121	cr	FALSE	56_mt	FALSE	Utility_Vehicles	571.77	5	91	NA	NA	2494.589121
56_mt	844	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	250.57	7	6	4	21	space	2.035032248	cr	FALSE	56_mt	FALSE	Utility_Vehicles	577.71	5	92	NA	NA	2035.032248
56_mt	474	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	208.86	7	5	4	203	return	1.734495797	fa	FALSE	56_mt	FALSE	Utility_Vehicles	584.3	5	93	NA	NA	1734.495797
56_mt	495	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	202.22	8	5	4	18	space	2.089562573	cr	TRUE	56_mt	TRUE	Utility_Vehicles	590.27	5	94	2	24.04	2089.562573
56_mt	213	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	192.55	10	7	4	197	space	2.509797058	cr	FALSE	56_mt	FALSE	Utility_Vehicles	598.26	5	95	NA	NA	2509.797058
56_mt	328.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	202.67	5	4	4	229	return	1.305680296	fa	TRUE	56_mt	TRUE	Utility_Vehicles	604.21	5	96	NA	NA	1305.680296
56_mt	242.5	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	177.45	10	6	4	196	space	2.189684819	cr	FALSE	56_mt	FALSE	Utility_Vehicles	608.98	5	97	0	16.59	2189.684819
56_mt	324.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	162.17	12	7	4	37	space	2.506805615	cr	FALSE	56_mt	FALSE	Utility_Vehicles	617.06	5	98	NA	NA	2506.805615
56_mt	1014	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	272.55	10	10	4	257	space	3.282629581	cr	FALSE	56_mt	FALSE	Utility_Vehicles	623.01	5	99	NA	NA	3282.629581
56_mt	1000	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	201.07	14	9	4	186	space	3.573824417	cr	FALSE	56_mt	FALSE	Utility_Vehicles	629.75	5	100	NA	NA	3573.824417
56_mt	1000	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	196.5	15	9	4	270	space	3.602919232	cr	FALSE	56_mt	FALSE	Utility_Vehicles	637.64	5	101	0	27.65	3602.919232
56_mt	1002	0	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	167	9	7	4	145	space	1.972367367	cr	TRUE	56_mt	TRUE	Utility_Vehicles	654.5	5	102	NA	NA	1972.367367
56_mt	1012	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	197.17	12	7	4	214	space	2.772594997	cr	FALSE	56_mt	FALSE	Utility_Vehicles	659.92	5	103	NA	NA	2772.594997
56_mt	324.67	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	185.45	11	6	4	113	space	2.418661237	cr	FALSE	56_mt	FALSE	Utility_Vehicles	666.17	5	104	1	25.2	2418.661237
56_mt	177	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	254	13	8	4	13	space	3.857391642	cr	FALSE	56_mt	FALSE	Utility_Vehicles	673.72	5	105	NA	NA	3857.391642
56_mt	306.67	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	177.5	3	3	4	209	return	0.781017296	hi	FALSE	56_mt	TRUE	Utility_Vehicles	681.01	5	106	NA	NA	781.0172959
56_mt	162	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	181.5	3	3	4	291	return	0.759960632	hi	FALSE	56_mt	TRUE	Utility_Vehicles	685.64	5	107	NA	NA	759.9606321
56_mt	496	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	171.85	13	8	4	177	space	2.673534657	cr	FALSE	56_mt	FALSE	Utility_Vehicles	690.63	5	108	NA	NA	2673.534657
56_mt	501	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	151.23	12	7	4	117	space	2.382644793	cr	FALSE	56_mt	FALSE	Utility_Vehicles	697.42	5	109	1	29.68	2382.644793
56_mt	423	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	156.62	12	6	4	236	space	2.456265957	cr	FALSE	56_mt	FALSE	Utility_Vehicles	705.18	5	110	NA	NA	2456.265957
56_mt	1004	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	185.5	15	9	4	77	space	3.4903415	cr	FALSE	56_mt	FALSE	Utility_Vehicles	711.15	5	111	NA	NA	3490.3415
56_mt	326.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	220.53	18	10	4	295	space	4.803904894	cr	FALSE	56_mt	FALSE	Utility_Vehicles	718.65	5	112	NA	NA	4803.904894
56_mt	325.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	164.82	21	8	4	282	space	4.470271964	cr	FALSE	56_mt	FALSE	Utility_Vehicles	727.74	5	113	0	30.48	4470.271964
56_mt	495	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	174.13	14	9	4	233	space	3.186064737	cr	FALSE	56_mt	FALSE	Utility_Vehicles	739.32	5	114	NA	NA	3186.064737
56_mt	330	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	162	6	4	4	121	return	1.317815048	hi	FALSE	56_mt	TRUE	Utility_Vehicles	745.92	5	115	NA	NA	1317.815048
56_mt	328.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	142.29	13	8	4	87	space	2.518839199	cr	FALSE	56_mt	FALSE	Utility_Vehicles	752.86	5	116	0	21.03	2518.839199
56_mt	1006	0	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	204.67	5	4	4	56	return	1.33884532	fa	TRUE	56_mt	TRUE	Utility_Vehicles	760.78	5	117	NA	NA	1338.84532
56_mt	242.5	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	266.67	2	2	4	42	return	0.788478858	hi	FALSE	56_mt	TRUE	Utility_Vehicles	766.14	5	118	NA	NA	788.4788582
56_mt	1000	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	188.91	10	8	4	95	space	2.385425101	cr	FALSE	56_mt	FALSE	Utility_Vehicles	770.59	5	119	NA	NA	2385.425101
56_mt	244.5	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	210.4	9	5	4	293	return	2.439938566	hi	FALSE	56_mt	TRUE	Utility_Vehicles	776.42	5	120	NA	NA	2439.938566
56_mt	326	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	90.8	4	2	4	204	return	0.955160248	hi	FALSE	56_mt	TRUE	Utility_Vehicles	783.82	5	121	NA	NA	955.160248
56_mt	190.5	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	291.9	20	5	4	206	space	6.986888383	cr	FALSE	56_mt	FALSE	Utility_Vehicles	788.77	5	122	1	38.46	6986.888383
56_mt	429	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	238.29	6	5	4	62	return	1.884999349	hi	FALSE	56_mt	TRUE	Utility_Vehicles	801.5	5	123	NA	NA	1884.999349
56_mt	240.5	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	171.64	10	5	4	243	space	2.265420996	cr	FALSE	56_mt	FALSE	Utility_Vehicles	807.24	5	124	NA	NA	2265.420996
56_mt	324.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	216.14	13	9	4	120	space	3.500126644	cr	FALSE	56_mt	FALSE	Utility_Vehicles	813.06	5	125	NA	NA	3500.126644
56_mt	252	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	194	9	7	4	165	space	2.318570881	cr	FALSE	56_mt	FALSE	Utility_Vehicles	820.52	5	126	NA	NA	2318.570881
56_mt	232	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	209.33	8	6	4	241	space	2.156178534	cr	FALSE	56_mt	FALSE	Utility_Vehicles	826.32	5	127	0	31.02	2156.178534
56_mt	906	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	212.75	7	5	4	157	return	1.918384306	hi	FALSE	56_mt	TRUE	Utility_Vehicles	839.5	5	128	NA	NA	1918.384306
56_mt	182	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	162.5	11	6	4	104	space	2.30628291	cr	FALSE	56_mt	FALSE	Utility_Vehicles	845.17	5	129	0	17.01	2306.28291
56_mt	1008	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	193.6	11	7	4	125	space	2.391894403	cr	FALSE	56_mt	FALSE	Utility_Vehicles	853.79	5	130	NA	NA	2391.894403
56_mt	330.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	233.25	7	4	4	74	return	2.044615788	fa	FALSE	56_mt	FALSE	Utility_Vehicles	859.63	5	131	NA	NA	2044.615788
56_mt	189.6	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	189.17	11	6	4	126	space	2.607911323	cr	FALSE	56_mt	FALSE	Utility_Vehicles	865.2	5	132	NA	NA	2607.911323
56_mt	325.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	178.36	10	4	4	298	space	2.369590725	cr	FALSE	56_mt	FALSE	Utility_Vehicles	871.57	5	133	NA	NA	2369.590725
56_mt	459	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	172.25	7	4	4	179	return	1.705944947	hi	FALSE	56_mt	TRUE	Utility_Vehicles	877.41	5	134	1	29.82	1705.944947
56_mt	397	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	206	9	8	4	68	space	2.401965826	cr	FALSE	56_mt	FALSE	Utility_Vehicles	891.05	5	135	NA	NA	2401.965826
56_mt	363	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	160.6	9	6	4	49	space	1.872426566	cr	FALSE	56_mt	FALSE	Utility_Vehicles	896.93	5	136	NA	NA	1872.426566
56_mt	1016	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	190.67	11	8	4	247	space	2.62316288	cr	FALSE	56_mt	FALSE	Utility_Vehicles	902.3	5	137	1	23.61	2623.16288
56_mt	320	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	210.17	11	8	4	194	space	2.939706354	cr	FALSE	56_mt	FALSE	Utility_Vehicles	910.35	5	138	NA	NA	2939.706354
56_mt	328	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	332.75	7	4	4	61	space	3.050220024	cr	FALSE	56_mt	FALSE	Utility_Vehicles	917.86	5	139	NA	NA	3050.220024
56_mt	499	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	148.46	13	5	4	185	space	2.662317021	cr	FALSE	56_mt	FALSE	Utility_Vehicles	924.4	5	140	1	20.32	2662.317021
56_mt	250	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	185.6	9	8	4	140	space	2.189325597	cr	FALSE	56_mt	FALSE	Utility_Vehicles	934.16	5	141	NA	NA	2189.325597
56_mt	1014	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	209.09	10	6	4	254	space	2.569201445	cr	FALSE	56_mt	FALSE	Utility_Vehicles	939.81	5	142	NA	NA	2569.201445
56_mt	330.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	221	3	3	4	281	return	0.924832348	hi	FALSE	56_mt	TRUE	Utility_Vehicles	945.83	5	143	NA	NA	924.8323475
56_mt	482	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	213.6	10	6	4	97	space	2.503694676	cr	FALSE	56_mt	FALSE	Utility_Vehicles	950.19	5	144	NA	NA	2503.694676
56_mt	400	2	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	167	11	4	4	262	return	2.387695533	fa	TRUE	56_mt	TRUE	Utility_Vehicles	956.14	5	145	NA	NA	2387.695533
56_mt	499	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	196.33	11	7	4	288	space	3.038697782	cr	FALSE	56_mt	FALSE	Utility_Vehicles	962.02	5	146	2	35.95	3038.697782
56_mt	242.5	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	197.6	9	6	4	263	space	2.256189347	cr	FALSE	56_mt	FALSE	Utility_Vehicles	972.95	5	147	NA	NA	2256.189347
56_mt	500	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	297	3	2	4	178	return	1.201129718	hi	FALSE	56_mt	TRUE	Utility_Vehicles	978.67	5	148	NA	NA	1201.129718
56_mt	158	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	240	5	3	4	225	space	1.338837622	cr	FALSE	56_mt	FALSE	Utility_Vehicles	983.73	5	149	NA	NA	1338.837622
56_mt	498	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	181.23	12	8	4	192	space	3.007042592	cr	FALSE	56_mt	FALSE	Utility_Vehicles	989.13	5	150	2	25.26	3007.042592
56_mt	499	1	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	189.27	10	7	4	231	space	2.318912876	cr	FALSE	56_mt	FALSE	Utility_Vehicles	997.72	5	151	NA	NA	2318.912876
56_mt	239	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	271.75	7	3	4	201	space	2.722850393	cr	FALSE	56_mt	FALSE	Utility_Vehicles	1003.68	5	152	NA	NA	2722.850393
56_mt	178	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	146.77	12	7	4	12	space	2.222855342	cr	FALSE	56_mt	FALSE	Utility_Vehicles	1009.86	5	153	NA	NA	2222.855342
56_mt	406	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	231.2	9	6	4	9	space	2.702218565	cr	FALSE	56_mt	FALSE	Utility_Vehicles	1016.49	5	154	NA	NA	2702.218565
56_mt	178.4	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	191	7	3	4	83	space	1.768195989	cr	FALSE	56_mt	FALSE	Utility_Vehicles	1022.62	5	155	2	30.47	1768.195989
56_mt	322	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	201.41	17	6	4	85	space	6.055901969	cr	FALSE	56_mt	FALSE	Utility_Vehicles	1030.38	5	156	NA	NA	6055.901969
56_mt	189.2	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	191	11	8	4	239	space	2.689990341	cr	FALSE	56_mt	FALSE	Utility_Vehicles	1040.1	5	157	NA	NA	2689.990341
56_mt	243	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	187.27	12	6	4	227	space	3.01648171	cr	FALSE	56_mt	FALSE	Utility_Vehicles	1046.26	5	158	NA	NA	3016.48171
56_mt	227.33	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	233.27	11	4	4	235	return	3.807471459	hi	FALSE	56_mt	TRUE	Utility_Vehicles	1053.1	5	159	3	30.65	3807.471459
56_mt	206	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	168	10	5	4	136	space	2.602182459	cr	FALSE	56_mt	FALSE	Utility_Vehicles	1064.92	5	160	NA	NA	2602.182459
56_mt	1012	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	185.5	7	4	4	260	space	1.891367116	cr	FALSE	56_mt	FALSE	Utility_Vehicles	1070.98	5	161	NA	NA	1891.367116
56_mt	324.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	193.82	11	6	4	184	space	2.517826045	cr	FALSE	56_mt	FALSE	Utility_Vehicles	1076.3	5	162	3	19.43	2517.826045
56_mt	318.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	199.2	9	4	4	4	space	2.32286982	cr	FALSE	56_mt	FALSE	Utility_Vehicles	1085.17	5	163	NA	NA	2322.86982
56_mt	331	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	189.11	8	4	4	45	space	2.193986324	cr	FALSE	56_mt	FALSE	Utility_Vehicles	1096.77	5	164	NA	NA	2193.986324
56_mt	200.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	
56_mt	164.36	10	5	4	90	space	2.072778457	cr	FALSE	56_mt	FALSE	Utility_Vehicles	1106.12	5	165	3	27.7	2072.778457
